,0,start_station,end_station
0,1.0,0,0
1,0.41387195277935535,0,1
2,0.48083199387935033,0,2
3,1.2406889203269256,0,3
4,0.5861513002920511,0,4
5,1.2067793006755292,0,5
6,0.5255494369047027,0,6
7,0.5861513002920511,0,7
8,0.6182484858693564,0,8
9,0.7983143417592152,0,9
10,0.13104639087971498,0,10
11,1.2433464616048788,0,11
12,1.4256872025537521,0,12
13,0.047302054437231705,0,13
14,0.1495642150403012,0,14
15,0.5253473085499726,0,15
16,0.6350479382552174,0,16
17,1.69335089914497,0,17
18,0.019300000539593146,0,18
19,0.5861513002920511,0,19
20,0.2491191089394233,0,20
21,0.648679099642025,0,21
22,0.9884853080304404,0,22
23,0.3779782444091049,0,23
24,0.2772154454205016,0,24
25,0.5124889313936725,0,25
26,0.2897933228448356,0,26
27,0.18990331694060947,0,27
28,0.038879451707507354,0,28
29,0.0027225025576959813,0,29
30,1.3084832184603818,0,30
31,0.5861513002920511,0,31
32,0.8722836361892964,0,32
33,0.6905528040694313,0,33
34,0.6012765095598809,0,34
35,0.5507171309794759,0,35
36,0.17959832976853535,0,36
37,0.25818032313285694,0,37
38,0.3990815994970659,0,38
39,0.957489814789037,0,39
40,0.5861513002920511,0,40
41,0.4180337592077481,0,41
42,0.6424706393938023,0,42
43,0.016225468435275517,0,43
44,0.4533503541796794,0,44
45,0.5023632022752881,0,45
46,0.3803645519184235,0,46
47,0.6267860706527758,0,47
48,0.10076981083601848,0,48
49,0.7284196289348036,0,49
50,0.3835611299070914,0,50
51,0.37662513304535317,0,51
52,0.9805413042872859,0,52
53,0.16833766502602926,0,53
54,1.0972433853909775,0,54
55,0.9828153739128737,0,55
56,0.3923702659029428,0,56
57,0.3044809896818517,0,57
58,0.974049300272225,0,58
59,0.5861513002920511,0,59
60,0.6860830218588805,0,60
61,0.11710614498726997,0,61
62,0.04026265737335233,0,62
63,0.04607388066938525,0,63
64,0.28962003713660384,0,64
65,1.324734598647664,0,65
66,0.3339442268258304,0,66
67,0.23568246684736072,0,67
68,0.6678740058316001,0,68
69,1.2449171501708929,0,69
70,0.6810097457447025,0,70
71,1.1273321047441787,0,71
72,0.6625996323891893,0,72
73,0.5987085771918528,0,73
74,0.5861513002920511,0,74
75,0.8599922983826708,0,75
76,0.9213896492916098,0,76
77,0.401038470093042,0,77
78,0.4303754268703036,0,78
79,0.9740663374633554,0,79
80,0.19364555822457868,0,80
81,1.0182330132294888,0,81
82,0.5058575625534447,0,82
83,0.16164490498426243,0,83
84,0.9289448366445988,0,84
85,0.529725087518965,0,85
86,0.5861513002920511,0,86
87,0.0007743784001895959,0,87
88,0.31209593867678537,0,88
89,0.8455665298972149,0,89
90,0.5648151964993611,0,90
91,0.7759194062582584,0,91
92,0.23072438390295968,0,92
93,0.37706032195366473,0,93
94,1.0579463176840098,0,94
95,0.005954804233676073,0,95
96,0.03702528315063895,0,96
97,0.01728091235239758,0,97
98,0.2953091576781366,0,98
99,0.770720976650798,0,99
100,0.8894693814978826,0,100
101,0.046890090023058106,0,101
102,0.7293947804383785,0,102
103,0.824538020080976,0,103
104,0.6213291619671234,0,104
105,0.4096058380862184,0,105
106,0.5861513002920511,0,106
107,0.5262952303234175,0,107
108,0.8235509747267338,0,108
109,0.808582552407317,0,109
110,0.6782251778604532,0,110
111,1.6377330009051905,0,111
112,0.5861513002920511,0,112
113,0.5861513002920511,0,113
114,0.6358156139409661,0,114
115,0.06090940900154883,0,115
116,0.04692106654997201,0,116
117,0.707197820349314,0,117
118,0.4154345910832126,0,118
119,0.15405226605879518,0,119
120,0.5231990105680253,0,120
121,0.814909400712257,0,121
122,0.7267020505713572,0,122
123,0.10828817827173733,0,123
124,0.26889464592162915,0,124
125,0.0002600837211897203,0,125
126,1.1229056073830908,0,126
127,1.3145268160671324,0,127
128,1.198628006092706,0,128
129,1.194134423567511,0,129
130,0.029559602175113983,0,130
131,1.161262470143087,0,131
132,1.0444065137343859,0,132
133,0.847084131744205,0,133
134,0.38663309971662374,0,134
135,0.5861513002920511,0,135
136,0.40567092902396984,0,136
137,0.23953030447944496,0,137
138,0.09625976563878427,0,138
139,0.6491100558348573,0,139
140,0.023754812980973317,0,140
141,1.1754219291005394,0,141
142,0.5861513002920511,0,142
143,1.0722650302470342,0,143
144,0.5901655685835544,0,144
145,0.1275219784734081,0,145
146,1.0585804597570139,0,146
147,0.007084086851703114,0,147
148,0.327962623136577,0,148
149,0.07979191583031991,0,149
150,0.0012839163600670209,0,150
151,0.3175955837982922,0,151
152,0.47970511636740865,0,152
153,0.45689608694135925,0,153
154,0.48917836970078793,0,154
155,0.6683835673234038,0,155
156,0.7584340155706145,0,156
157,0.1997290076955209,0,157
158,0.5607790325311826,0,158
159,0.21836731277561605,0,159
160,0.6195194261081245,0,160
161,0.3104594642321763,0,161
162,1.572759249859029,0,162
163,0.4270381832287328,0,163
164,0.49552188598355257,0,164
165,0.20497871345413274,0,165
166,0.32015857007186865,0,166
167,1.0929646017490382,0,167
168,0.5861513002920511,0,168
169,0.9825171277681614,0,169
170,1.6041754859760295,0,170
171,0.5861513002920511,0,171
172,0.12616961927622095,0,172
173,0.5909044990446837,0,173
174,0.7676986868650255,0,174
175,0.6187701214901705,0,175
176,0.5861513002920511,0,176
177,0.6483191285189425,0,177
178,0.7951598955992768,0,178
179,0.6215311430537923,0,179
180,0.9257676077257659,0,180
181,0.874148020387905,0,181
182,1.3050972481454255,0,182
183,1.3330399308199712,0,183
184,0.6074095205595941,0,184
185,0.7774485866254536,0,185
186,0.6040344746374033,0,186
187,0.7532016130840015,0,187
188,0.8142569086884444,0,188
189,0.6921910224514134,0,189
190,0.5709913257579414,0,190
191,0.046195245735972404,0,191
192,0.9981514072061447,0,192
193,0.9991932695015414,0,193
194,0.5861513002920511,0,194
195,0.5861513002920511,0,195
196,1.339913928521205,0,196
197,1.61587308033998,0,197
198,1.1893642949453136,0,198
199,0.005675012796164546,0,199
200,1.5456403466728355,0,200
201,0.4182394386191152,0,201
202,0.5861513002920511,0,202
203,0.6301683314740016,0,203
204,0.6133065782513224,0,204
205,1.155314538276561,0,205
206,0.0043554993265451925,0,206
207,0.054778000511363875,0,207
208,0.32679326807701026,0,208
209,0.9269586592123261,0,209
210,1.4469776656528515,0,210
211,1.077630377474809,0,211
212,0.5861513002920511,0,212
213,0.5861513002920511,0,213
214,0.7591382438974319,0,214
215,0.6900277761061475,0,215
216,0.9504018942950364,0,216
217,0.6757232185280891,0,217
218,1.2712804245723401,0,218
219,1.1148948349660583,0,219
220,1.2019155164673796,0,220
221,0.5861513002920511,0,221
222,1.1037458385889607,0,222
223,0.42161581403046705,0,223
224,0.3892778384755716,0,224
225,0.4255292861730528,0,225
226,0.29810667707271804,0,226
227,0.2555228555467709,0,227
228,0.28238139539913154,0,228
229,0.1085247312929493,0,229
230,1.49322837957613,0,230
231,1.3513857130524847,0,231
232,0.5471959891178306,0,232
233,0.1462184135282008,0,233
234,0.3989521160589668,0,234
235,0.02367493391530852,0,235
236,0.8319515283856775,0,236
237,0.004041924553085885,0,237
238,0.6536775502279764,0,238
239,0.437993152234554,0,239
240,0.021810743364015506,0,240
241,0.35294360753108833,0,241
242,0.5861513002920511,0,242
243,0.020848748070500703,0,243
244,1.6585511945346225,0,244
245,1.021414847034921,0,245
246,0.9334016643356218,0,246
247,0.3760472501575284,0,247
248,0.9055743953455236,0,248
249,0.802597373654316,0,249
250,1.1119975689974437,0,250
251,0.2182926889459012,0,251
252,0.5861513002920511,0,252
253,0.5109132787269323,0,253
254,0.5487007369883942,0,254
255,0.8913995773240452,0,255
256,0.5861513002920511,0,256
257,1.119833182453194,0,257
258,1.3339485741862542,0,258
259,1.148471001303041,0,259
260,0.12098936924152133,0,260
261,0.0019065236804007776,0,261
262,0.8175799348209337,0,262
263,0.5429963906018626,0,263
264,0.00014196335919152217,0,264
265,0.30146581802151645,0,265
266,0.5377741852922671,0,266
267,1.02718744891582,0,267
268,0.26794793479057855,0,268
269,0.15349149469088266,0,269
270,0.2017807628947415,0,270
271,0.3379947898832178,0,271
272,0.34719496432005703,0,272
273,0.009772369136155992,0,273
274,0.5861513002920511,0,274
275,0.3568783594361246,0,275
276,0.6325269742352766,0,276
277,0.4567375077928108,0,277
278,1.201248209786575,0,278
279,0.5861513002920511,0,279
280,0.5247736111035174,0,280
281,0.5861513002920511,0,281
282,1.1842339375340603,0,282
283,1.5691527992836278,0,283
284,0.34278653375847556,0,284
285,0.6651403464041729,0,285
286,0.1002769010330451,0,286
287,0.5861513002920511,0,287
288,0.5732512134727052,0,288
289,0.4540397862201877,0,289
290,0.0657130743175187,0,290
291,1.586261989045109,1,0
292,1.0,1,1
293,1.0670500157491545,1,2
294,1.819738304128511,1,3
295,1.1724010315441653,1,4
296,1.7930412897280803,1,5
297,1.1117877074347335,1,6
298,1.1724010315441653,1,7
299,1.2045002421495348,1,8
300,1.3845659092604397,1,9
301,0.7012470665629078,1,10
302,1.822110736857566,1,11
303,1.9495217707864703,1,12
304,0.5672060996726119,1,13
305,0.7239049720457092,1,14
306,1.1115833294345363,1,15
307,1.2213006916340778,1,16
308,1.9999999999988545,1,17
309,0.4800980156659362,1,18
310,1.1724010315441653,1,19
311,0.833221831045378,1,20
312,1.2349276713588984,1,21
313,1.574637537995308,1,22
314,0.96424092687061,1,23
315,0.8634774344660108,1,24
316,1.0987229123219648,1,25
317,0.8750997847693985,1,26
318,0.7700279555735429,1,27
319,0.5465200420657523,1,28
320,0.3294842376767334,1,29
321,1.8765869985854313,1,30
322,1.1724010315441653,1,31
323,1.458543109182515,1,32
324,1.276807866220441,1,33
325,1.1875347219484518,1,34
326,1.1369585807328335,1,35
327,0.7585724471082385,1,36
328,0.8426283264597039,1,37
329,0.9851695002180946,1,38
330,1.5437509791033157,1,39
331,1.1724010315441653,1,40
332,1.0041711618882125,1,41
333,1.2287190619266342,1,42
334,0.4650599607318716,1,43
335,1.0395434955736504,1,44
336,1.0886234611369952,1,45
337,0.9663838500054092,1,46
338,1.2130340112168412,1,47
339,0.6608380389803991,1,48
340,1.3146687178279448,1,49
341,0.9695939425043199,1,50
342,0.96262690318721,1,51
343,1.5668032933358733,1,52
344,0.7458181026256221,1,53
345,1.6829994714759497,1,54
346,1.5689777193534291,1,55
347,0.9784364525737267,1,56
348,0.890058317223156,1,57
349,1.5602258092071797,1,58
350,1.1724010315441653,1,59
351,1.2723391925332304,1,60
352,0.6832662149504147,1,61
353,0.5501448383576758,1,62
354,0.5643670425853138,1,63
355,0.8749255200140477,1,64
356,1.8888572044769865,1,65
357,0.9198445595204235,1,66
358,0.8191808982602279,1,67
359,1.2541359948805955,1,68
360,1.831179139196753,1,69
361,1.2672660534402074,1,70
362,1.713596602026841,1,71
363,1.2488484671208726,1,72
364,1.1849668457273141,1,73
365,1.1724010315441653,1,74
366,1.446237004248867,1,75
367,1.5076146126835313,1,76
368,0.9873007051295023,1,77
369,1.0165369956549157,1,78
370,1.5602422975677221,1,79
371,0.7741453859388716,1,80
372,1.6044953555208745,1,81
373,1.092087134648228,1,82
374,0.7381151271622713,1,83
375,1.5152054425862127,1,84
376,1.1159847987258191,1,85
377,1.1724010315441653,1,86
378,0.2521511300404407,1,87
379,0.897787796529605,1,88
380,1.4318134855446314,1,89
381,1.1510616736729922,1,90
382,1.3621677050988334,1,91
383,0.8139637633938194,1,92
384,0.9630648099195702,1,93
385,1.6438980739842373,1,94
386,0.38524862714220826,1,95
387,0.5415515842836676,1,96
388,0.47048814386528415,1,97
389,0.8807268501634149,1,98
390,1.356969414044471,1,99
391,1.475731370542699,1,100
392,0.5662577702516322,1,101
393,1.3156438622956195,1,102
394,1.4107874345487825,1,103
395,1.2075811164468382,1,104
396,0.9957234778954657,1,105
397,1.1724010315441653,1,106
398,1.1125315014612969,1,107
399,1.409812963773813,1,108
400,1.3948406794605803,1,109
401,1.2644742081159532,1,110
402,1.9956335746160574,1,111
403,1.1724010315441653,1,112
404,1.1724010315441653,1,113
405,1.2220730460782954,1,114
406,0.5956754952137686,1,115
407,0.5663292952214133,1,116
408,1.29344698370606,1,117
409,1.0016965472879298,1,118
410,0.7292358732134654,1,119
411,1.1094588533332854,1,120
412,1.4011676665131294,1,121
413,1.3129640396157365,1,122
414,0.6713694201292872,1,123
415,0.8536861591792833,1,124
416,0.16586106214035468,1,125
417,1.7091675964140354,1,126
418,1.9007888049758288,1,127
419,1.7811524257329812,1,128
420,1.7769316369936161,1,129
421,0.5193170605155699,1,130
422,1.7455718490663061,1,131
423,1.6303798172871102,1,132
424,1.4333461207930713,1,133
425,0.9726781291199668,1,134
426,1.1724010315441653,1,135
427,0.9917782784736203,1,136
428,0.8232161946384061,1,137
429,0.6543228764510295,1,138
430,1.2353586372002183,1,139
431,0.4988222219810301,1,140
432,1.7591691040251198,1,141
433,1.1724010315441653,1,142
434,1.6581847827639382,1,143
435,1.1764115410758649,1,144
436,0.6967852299373177,1,145
437,1.6445310302708214,1,146
438,0.3981365405145878,1,147
439,0.9138448108819649,1,148
440,0.6289781529711865,1,149
441,0.28129316121564196,1,150
442,0.9033610362904957,1,151
443,1.065922374694951,1,152
444,1.0430938540916255,1,153
445,1.075400085881325,1,154
446,1.2546324856960296,1,155
447,1.344682724274995,1,156
448,0.780789987138906,1,157
449,1.147021986490321,1,158
450,0.8008598009687581,1,159
451,1.2057670826855535,1,160
452,0.8961280413022263,1,161
453,1.9999999999760911,1,162
454,1.0131935447544376,1,163
455,1.081746897935389,1,164
456,0.7864858110258459,1,165
457,0.9059562354867633,1,166
458,1.6787751585867792,1,167
459,1.1724010315441653,1,168
460,1.5686799860062304,1,169
461,1.9931289668203236,1,170
462,1.1724010315441653,1,171
463,0.6950522344602786,1,172
464,1.1771505272054699,1,173
465,1.3539519968429474,1,174
466,1.2050279450761063,1,175
467,1.1724010315441653,1,176
468,1.2345811175611996,1,177
469,1.38141167415415,1,178
470,1.2077889041336416,1,179
471,1.5119886737301997,1,180
472,1.460410009438461,1,181
473,1.8739459776712877,1,182
474,1.9193019197398193,1,183
475,1.1936715096019341,1,184
476,1.3636968391280335,1,185
477,1.190296463684868,1,186
478,1.339455567884545,1,187
479,1.4005188977293728,1,188
480,1.2784470242591988,1,189
481,1.1572386578742622,1,190
482,0.564646922689598,1,191
483,1.584283700489053,1,192
484,1.585323201537931,1,193
485,1.1724010315441653,1,194
486,1.1724010315441653,1,195
487,1.899752710183147,1,196
488,1.9999999999655196,1,197
489,1.775626283990466,1,198
490,0.5919493121018271,1,199
491,1.9999999999135325,1,200
492,1.004377394006172,1,201
493,1.1724010315441653,1,202
494,1.2164258948150481,1,203
495,1.1995539564475974,1,204
496,1.7398310620623383,1,205
497,0.36237781498796817,1,206
498,0.5834558313967986,1,207
499,0.9126673400977571,1,208
500,1.5131790437744264,1,209
501,1.9999999998284355,1,210
502,1.6638923665134484,1,211
503,1.1724010315441653,1,212
504,1.1724010315441653,1,213
505,1.3453869391075037,1,214
506,1.2762838382275628,1,215
507,1.5366051329826815,1,216
508,1.2619722237895945,1,217
509,1.8463861039394185,1,218
510,1.7011568239976753,1,219
511,1.788181600886639,1,220
512,1.1724010315441653,1,221
513,1.6894142479368959,1,222
514,1.0077607439976595,1,223
515,0.9755403015057491,1,224
516,1.011681851387715,1,225
517,0.8835758025451941,1,226
518,0.8398725344848194,1,227
519,0.8675271604035996,1,228
520,0.6716945029127439,1,229
521,1.9999999999780798,1,230
522,1.907595971348879,1,231
523,1.1334579781663938,1,232
524,0.7198982699249036,1,233
525,0.9852141051086202,1,234
526,0.49848057575757854,1,235
527,1.4182001672096287,1,236
528,0.35703115355335574,1,237
529,1.2399312107557314,1,238
530,1.024167026466901,1,239
531,0.49193420113725445,1,240
532,0.9388892832513602,1,241
533,1.1724010315441653,1,242
534,0.4870007030777287,1,243
535,1.9999999999715306,1,244
536,1.6076768360802591,1,245
537,1.5196636533797379,1,246
538,0.9620462980548988,1,247
539,1.491804877172497,1,248
540,1.3888553681312665,1,249
541,1.6975417805844526,1,250
