,0,start_station,end_station
0,0.002296212251435127,0,0
1,0.011538462538461499,0,1
2,0.028021979021978012,0,2
3,0.011481057257175638,0,3
4,1e-09,0,4
5,0.006837607837606822,0,5
6,0.016483517483516473,0,6
7,1e-09,0,7
8,1e-09,0,8
9,1e-09,0,9
10,1e-09,0,10
11,0.0040916540278232326,0,11
12,0.0032733234222585873,0,12
13,1e-09,0,13
14,1e-09,0,14
15,1e-09,0,15
16,1e-09,0,16
17,1e-09,0,17
18,1e-09,0,18
19,1e-09,0,19
20,1e-09,0,20
21,0.001775148928994076,0,21
22,0.002622378622377613,0,22
23,0.0423076933076923,0,23
24,0.015384616384615375,0,24
25,0.0489151883767258,0,25
26,0.03956044056043955,0,26
27,1e-09,0,27
28,1e-09,0,28
29,0.0038461548461538,0,29
30,0.00211538561538459,0,30
31,1e-09,0,31
32,1e-09,0,32
33,0.007239820004524847,0,33
34,1e-09,0,34
35,0.003846154846153825,0,35
36,0.00045248968778280216,0,36
37,0.004733728810650862,0,37
38,1e-09,0,38
39,1e-09,0,39
40,1e-09,0,40
41,1e-09,0,41
42,0.0023562033562023535,0,42
43,0.0076923086923076,0,43
44,0.003496504496503454,0,44
45,0.003496504496503454,0,45
46,0.0006993016993006909,0,46
47,0.016117217117216108,0,47
48,0.007889547351084807,0,48
49,0.0029914539914529855,0,49
50,1e-09,0,50
51,1e-09,0,51
52,0.006314581941446602,0,52
53,1e-09,0,53
54,0.0023562033562023535,0,54
55,0.0016366622111292936,0,55
56,0.0033653856153845747,0,56
57,0.003846154846153825,0,57
58,0.03589743689743587,0,58
59,1e-09,0,59
60,0.023562024562023536,0,60
61,1e-09,0,61
62,1e-09,0,62
63,1e-09,0,63
64,0.011538462538461474,0,64
65,0.013461539461538462,0,65
66,0.00236686490532543,0,66
67,1e-09,0,67
68,0.0040293050293040275,0,68
69,0.00026525298938991684,0,69
70,0.00473372881065088,0,70
71,0.005982906982905978,0,71
72,0.025918226918225915,0,72
73,1e-09,0,73
74,1e-09,0,74
75,0.0035502968579881524,0,75
76,0.016493417493416474,0,76
77,0.008058609058608054,0,77
78,0.0076923086923076,0,78
79,0.0013986023986013907,0,79
80,1e-09,0,80
81,1e-09,0,81
82,0.00307692407692304,0,82
83,1e-09,0,83
84,1e-09,0,84
85,0.106029107029106,0,85
86,1e-09,0,86
87,1e-09,0,87
88,1e-09,0,88
89,1e-09,0,89
90,0.0035502968579881606,0,90
91,0.002622378622377613,0,91
92,0.008144797380090493,0,92
93,0.003550296857988155,0,93
94,0.007342658342657318,0,94
95,1e-09,0,95
96,1e-09,0,96
97,1e-09,0,97
