,0,start_station,end_station
0,0.002714933126696823,0,0
1,1e-09,0,1
2,1e-09,0,2
3,0.006787331316742058,0,3
4,1e-09,0,4
5,0.011336033388663952,0,5
6,1e-09,0,6
7,1e-09,0,7
8,0.0036923086923076882,0,8
9,0.0008097175991902733,0,9
10,1e-09,0,10
11,0.003155819540433916,0,11
12,0.0023668649053254377,0,12
13,1e-09,0,13
14,1e-09,0,14
15,1e-09,0,15
16,1e-09,0,16
17,0.018421053631578928,0,17
18,1e-09,0,18
19,1e-09,0,19
20,1e-09,0,20
21,0.0020979030979020727,0,21
22,1e-09,0,22
23,0.01538461638461538,0,23
24,0.01333333433333333,0,24
25,0.011538462538461474,0,25
26,1e-09,0,26
27,1e-09,0,27
28,1e-09,0,28
29,1e-09,0,29
30,1e-09,0,30
31,1e-09,0,31
32,1e-09,0,32
33,0.01282051382051275,0,33
34,1e-09,0,34
35,0.006153847153846121,0,35
36,1e-09,0,36
37,1e-09,0,37
38,0.013527852458885924,0,38
39,0.0036923086923076882,0,39
40,1e-09,0,40
41,1e-09,0,41
42,1e-09,0,42
43,1e-09,0,43
44,1e-09,0,44
45,1e-09,0,45
46,1e-09,0,46
47,0.009018568639257287,0,47
48,1e-09,0,48
49,1e-09,0,49
50,1e-09,0,50
51,1e-09,0,51
52,0.0031674218144796267,0,52
53,1e-09,0,53
54,1e-09,0,54
55,0.0007889556351084782,0,55
56,1e-09,0,56
57,1e-09,0,57
58,0.020000001000000003,0,58
59,1e-09,0,59
60,0.003155819540433918,0,60
61,0.0010256420256410188,0,61
62,1e-09,0,62
63,1e-09,0,63
64,1e-09,0,64
65,0.014574899785425094,0,65
66,1e-09,0,66
67,1e-09,0,67
68,0.027055703917771862,0,68
69,0.0019230779230769125,0,69
70,0.016923077923076898,0,70
71,1e-09,0,71
72,0.007889547351084807,0,72
73,1e-09,0,73
74,1e-09,0,74
75,1e-09,0,75
76,0.018934912242603533,0,76
77,0.004509284819628637,0,77
78,1e-09,0,78
79,1e-09,0,79
80,1e-09,0,80
81,1e-09,0,81
82,0.00461538561538456,0,82
83,1e-09,0,83
84,1e-09,0,84
85,0.011045365891518725,0,85
86,1e-09,0,86
87,1e-09,0,87
88,1e-09,0,88
89,0.0028340090971659578,0,89
90,1e-09,0,90
91,1e-09,0,91
92,0.0021978031978021713,0,92
93,1e-09,0,93
94,0.0023076933076922796,0,94
95,1e-09,0,95
96,1e-09,0,96
97,1e-09,0,97
