,0,start_station,end_station
0,0.00034965134965034506,0,0
1,1e-09,0,1
2,0.005128206128205067,0,2
3,0.0033799543799533393,0,3
4,1e-09,0,4
5,0.0020604405604395513,0,5
6,0.002564103564102533,0,6
7,1e-09,0,7
8,1e-09,0,8
9,0.002564103564102533,0,9
10,1e-09,0,10
11,0.0008547018547008444,0,11
12,1e-09,0,12
13,1e-09,0,13
14,1e-09,0,14
15,1e-09,0,15
16,1e-09,0,16
17,0.007829671329670303,0,17
18,1e-09,0,18
19,1e-09,0,19
20,1e-09,0,20
21,1e-09,0,21
22,1e-09,0,22
23,1e-09,0,23
24,0.005494506494505488,0,24
25,1e-09,0,25
26,1e-09,0,26
27,1e-09,0,27
28,1e-09,0,28
29,1e-09,0,29
30,0.004895105895104837,0,30
31,1e-09,0,31
32,1e-09,0,32
33,0.023076924076922998,0,33
34,0.0153846163846153,0,34
35,1e-09,0,35
36,1e-09,0,36
37,1e-09,0,37
38,1e-09,0,38
39,1e-09,0,39
40,1e-09,0,40
41,1e-09,0,41
42,1e-09,0,42
43,1e-09,0,43
44,0.0076923086923076,0,44
45,1e-09,0,45
46,1e-09,0,46
47,0.004395605395604385,0,47
48,1e-09,0,48
49,1e-09,0,49
50,1e-09,0,50
51,1e-09,0,51
52,0.0008158518158508056,0,52
53,1e-09,0,53
54,1e-09,0,54
55,1e-09,0,55
56,0.0038461548461538,0,56
57,1e-09,0,57
58,0.0302197812197802,0,58
59,1e-09,0,59
60,0.06923077023076922,0,60
61,1e-09,0,61
62,1e-09,0,62
63,1e-09,0,63
64,1e-09,0,64
65,0.004048583995951414,0,65
66,1e-09,0,66
67,1e-09,0,67
68,0.008791209791208772,0,68
69,0.005429865253393658,0,69
70,0.0028846163846153747,0,70
71,1e-09,0,71
72,0.04615384715384613,0,72
73,1e-09,0,73
74,1e-09,0,74
75,1e-09,0,75
76,0.10384615484615384,0,76
77,0.008791209791208772,0,77
78,1e-09,0,78
79,1e-09,0,79
80,1e-09,0,80
81,1e-09,0,81
82,1e-09,0,82
83,1e-09,0,83
84,1e-09,0,84
85,0.011538462538461518,0,85
86,1e-09,0,86
87,1e-09,0,87
88,1e-09,0,88
89,1e-09,0,89
90,0.0014423086923076873,0,90
91,1e-09,0,91
92,0.00153846253846152,0,92
93,1e-09,0,93
94,0.005917160763313539,0,94
95,1e-09,0,95
96,1e-09,0,96
97,1e-09,0,97
98,1e-09,0,98
99,1e-09,0,99
100,1e-09,0,100
101,1e-09,0,101
102,1e-09,0,102
103,0.012145749987854242,0,103
104,1e-09,0,104
105,1e-09,0,105
106,1e-09,0,106
107,1e-09,0,107
108,1e-09,0,108
109,0.005494506494505488,0,109
110,0.008097166991902827,0,110
111,1e-09,0,111
112,1e-09,0,112
113,1e-09,0,113
114,0.008791209791208772,0,114
115,1e-09,0,115
116,1e-09,0,116
117,1e-09,0,117
118,1e-09,0,118
119,1e-09,0,119
120,0.0046153856153846005,0,120
121,0.002714933126696829,0,121
122,0.007211539461538437,0,122
123,1e-09,0,123
124,1e-09,0,124
125,1e-09,0,125
126,1e-09,0,126
127,1e-09,0,127
128,0.0004120889120879094,0,128
129,0.0022792032792022516,0,129
130,1e-09,0,130
131,1e-09,0,131
132,0.0005827515827505754,0,132
133,0.0118343205266272,0,133
134,1e-09,0,134
135,1e-09,0,135
136,1e-09,0,136
137,1e-09,0,137
138,1e-09,0,138
139,1e-09,0,139
140,1e-09,0,140
141,0.002714933126696829,0,141
142,1e-09,0,142
143,0.0004120889120879094,0,143
144,0.0046153856153846005,0,144
145,1e-09,0,145
146,0.0005698015698005624,0,146
147,1e-09,0,147
148,1e-09,0,148
149,1e-09,0,149
150,1e-09,0,150
151,1e-09,0,151
152,1e-09,0,152
153,1e-09,0,153
154,1e-09,0,154
155,1e-09,0,155
156,0.002564103564102533,0,156
157,1e-09,0,157
158,1e-09,0,158
159,1e-09,0,159
160,1e-09,0,160
161,1e-09,0,161
162,0.00011655111655011475,0,162
163,1e-09,0,163
164,1e-09,0,164
165,1e-09,0,165
166,1e-09,0,166
167,0.0002849012849002812,0,167
168,1e-09,0,168
169,1e-09,0,169
170,1e-09,0,170
171,1e-09,0,171
172,1e-09,0,172
173,0.0006410266410256331,0,173
174,0.0014423086923076873,0,174
175,1e-09,0,175
176,1e-09,0,176
177,0.13403263503263405,0,177
178,0.010121458489878533,0,178
179,0.0038461548461538,0,179
180,1e-09,0,180
181,0.010989011989010975,0,181
182,0.0004120889120879094,0,182
183,0.008144797380090487,0,183
184,0.0268065278065268,0,184
185,0.01072261172261072,0,185
186,1e-09,0,186
187,0.02747252847252744,0,187
188,0.0020512830512820395,0,188
189,1e-09,0,189
190,1e-09,0,190
191,1e-09,0,191
192,0.0017482527482517267,0,192
193,0.0020242924979757067,0,193
194,1e-09,0,194
195,1e-09,0,195
196,1e-09,0,196
197,0.014792900408283998,0,197
198,0.002447553447552418,0,198
199,0.0076923086923076,0,199
200,1e-09,0,200
201,1e-09,0,201
202,1e-09,0,202
203,1e-09,0,203
204,0.0046153856153846005,0,204
205,0.0002958589881656765,0,205
206,1e-09,0,206
207,1e-09,0,207
208,1e-09,0,208
209,1e-09,0,209
210,0.008144797380090487,0,210
211,0.019004525886877805,0,211
212,1e-09,0,212
213,1e-09,0,213
214,0.0057692317692307595,0,214
215,0.040384616384615366,0,215
216,0.0002849012849002812,0,216
217,1e-09,0,217
218,0.0034188044188033775,0,218
219,1e-09,0,219
220,1e-09,0,220
221,1e-09,0,221
222,0.024725275725274696,0,222
223,1e-09,0,223
224,0.0092307702307692,0,224
225,1e-09,0,225
226,1e-09,0,226
227,1e-09,0,227
228,1e-09,0,228
229,1e-09,0,229
230,0.005917160763313598,0,230
231,0.005917160763313598,0,231
232,1e-09,0,232
233,1e-09,0,233
234,1e-09,0,234
235,0.00307692407692304,0,235
236,0.012307693307692241,0,236
237,1e-09,0,237
238,1e-09,0,238
239,0.00536130636130536,0,239
240,1e-09,0,240
241,1e-09,0,241
242,1e-09,0,242
243,1e-09,0,243
244,1e-09,0,244
245,1e-09,0,245
246,0.010989011989010975,0,246
247,1e-09,0,247
248,0.0010489520489510358,0,248
249,1e-09,0,249
250,0.006072875493927122,0,250
251,1e-09,0,251
252,1e-09,0,252
253,1e-09,0,253
254,1e-09,0,254
255,1e-09,0,255
256,1e-09,0,256
257,0.11133603338866392,0,257
258,1e-09,0,258
259,0.0014792909408283845,0,259
260,1e-09,0,260
261,1e-09,0,261
262,1e-09,0,262
263,1e-09,0,263
264,1e-09,0,264
265,1e-09,0,265
266,1e-09,0,266
267,0.0019230779230768999,0,267
268,1e-09,0,268
269,1e-09,0,269
270,1e-09,0,270
271,1e-09,0,271
272,0.00307692407692304,0,272
273,1e-09,0,273
274,1e-09,0,274
275,1e-09,0,275
276,1e-09,0,276
277,1e-09,0,277
278,1e-09,0,278
279,1e-09,0,279
280,1e-09,0,280
281,1e-09,0,281
282,0.010302198802197765,0,282
283,0.001648352648351642,0,283
284,1e-09,0,284
285,0.010096154846153811,0,285
286,1e-09,0,286
287,1e-09,0,287
288,0.0010256420256410188,0,288
289,1e-09,0,289
290,1e-09,0,290
291,0.00923077023076922,1,0
292,0.004807693307692291,1,1
293,1e-09,1,2
294,0.00923077023076922,1,3
295,1e-09,1,4
296,0.037806874977086735,1,5
297,1e-09,1,6
298,1e-09,1,7
299,1e-09,1,8
300,0.0019230779230768999,1,9
301,0.0019230779230768999,1,10
302,1e-09,1,11
303,1e-09,1,12
304,0.00076923176923076,1,13
305,1e-09,1,14
306,0.0035164845164835116,1,15
307,0.005274726274725271,1,16
308,0.036006547644844504,1,17
309,1e-09,1,18
310,1e-09,1,19
311,1e-09,1,20
312,0.0006993016993006947,1,21
313,1e-09,1,22
314,0.01118881218881118,1,23
315,1e-09,1,24
316,1e-09,1,25
317,1e-09,1,26
318,1e-09,1,27
319,1e-09,1,28
320,1e-09,1,29
321,1e-09,1,30
322,1e-09,1,31
323,0.007032968032967024,1,32
324,0.0085470095470085,1,33
325,1e-09,1,34
326,1e-09,1,35
327,1e-09,1,36
328,1e-09,1,37
329,1e-09,1,38
330,1e-09,1,39
331,1e-09,1,40
332,1e-09,1,41
333,0.0006993016993006947,1,42
334,1e-09,1,43
335,1e-09,1,44
336,1e-09,1,45
337,1e-09,1,46
338,1e-09,1,47
339,0.0012820522820512661,1,48
340,0.00723982000452487,1,49
341,0.0034188044188033996,1,50
342,1e-09,1,51
343,0.01230769330769229,1,52
344,0.0017582427582417527,1,53
345,0.0013986023986013907,1,54
346,0.0006993016993006909,1,55
347,1e-09,1,56
348,1e-09,1,57
349,1e-09,1,58
350,1e-09,1,59
351,0.0006993016993006947,1,60
352,1e-09,1,61
353,1e-09,1,62
354,1e-09,1,63
355,1e-09,1,64
356,1e-09,1,65
357,1e-09,1,66
358,0.01054945154945054,1,67
359,0.0006993016993006909,1,68
360,0.0008547018547008444,1,69
361,0.00076923176923076,1,70
362,0.0009049783755656072,1,71
363,0.009790210790209737,1,72
364,1e-09,1,73
365,1e-09,1,74
366,1e-09,1,75
367,1e-09,1,76
368,0.0013986023986013816,1,77
369,1e-09,1,78
370,1e-09,1,79
371,1e-09,1,80
372,0.019340660340659326,1,81
373,1e-09,1,82
374,1e-09,1,83
375,0.014065935065934053,1,84
376,0.0006993016993006947,1,85
377,1e-09,1,86
378,1e-09,1,87
379,0.00153846253846152,1,88
380,0.00096153946153845,1,89
381,1e-09,1,90
382,1e-09,1,91
383,1e-09,1,92
384,0.0006993016993006947,1,93
385,0.008791209791208742,1,94
386,1e-09,1,95
387,1e-09,1,96
388,1e-09,1,97
389,1e-09,1,98
390,0.00096153946153845,1,99
391,1e-09,1,100
392,1e-09,1,101
393,1e-09,1,102
394,0.003846154846153825,1,103
395,0.0034188044188033996,1,104
396,1e-09,1,105
397,1e-09,1,106
398,1e-09,1,107
399,0.00153846253846152,1,108
400,1e-09,1,109
