,0,start_station,end_station
0,1.7687211497139437,0,0
1,1.7687211500151232,0,1
2,1.7687211500151232,0,2
3,1.7687211497137225,0,3
4,1.7687211500151232,0,4
5,1.7687211497139437,0,5
6,1.7687211500151232,0,6
7,1.7687211500151232,0,7
8,1.7687211500151232,0,8
9,1.7687211497139437,0,9
10,1.7687211500151232,0,10
11,1.7687211500151232,0,11
12,1.7687211500151232,0,12
13,1.7687211500151232,0,13
14,1.7687211500151232,0,14
15,1.7687211500151232,0,15
16,1.7687211500151232,0,16
17,1.7687211497137962,0,17
18,1.7687211500151232,0,18
19,1.7687211500151232,0,19
20,1.7687211500151232,0,20
21,1.7687211500151232,0,21
22,1.7687211500151232,0,22
23,1.7687211497137225,0,23
24,1.7687211497137962,0,24
25,1.7687211500151232,0,25
26,1.7687211500151232,0,26
27,1.7687211500151232,0,27
28,1.7687211500151232,0,28
29,1.7687211500151232,0,29
30,1.7687211500151232,0,30
31,1.7687211500151232,0,31
32,1.7687211500151232,0,32
33,1.7687211500151232,0,33
34,1.7687211497137962,0,34
35,1.7687211500151232,0,35
36,1.7687211500151232,0,36
37,1.7687211500151232,0,37
38,1.7687211500151232,0,38
39,1.7687211500151232,0,39
40,1.7687211500151232,0,40
41,1.7687211500151232,0,41
42,1.7687211500151232,0,42
43,1.7687211500151232,0,43
44,1.7687211500151232,0,44
45,1.7687211497137962,0,45
46,1.7687211500151232,0,46
47,1.7687211500151232,0,47
48,1.7687211500151232,0,48
49,1.7687211500151232,0,49
50,1.7687211500151232,0,50
51,1.7687211500151232,0,51
52,1.7687211497137962,0,52
53,1.7687211500151232,0,53
54,1.7687211497137962,0,54
55,1.7687211500151232,0,55
56,1.7687211500151232,0,56
57,1.7687211500151232,0,57
58,1.7687211497137225,0,58
59,1.7687211500151232,0,59
60,1.7687211497137225,0,60
61,1.7687211500151232,0,61
62,1.7687211500151232,0,62
63,1.7687211500151232,0,63
64,1.7687211500151232,0,64
65,1.7687211497139437,0,65
66,1.7687211500151232,0,66
67,1.7687211500151232,0,67
68,1.7687211497137225,0,68
69,1.7687211497139437,0,69
70,1.7687211497137962,0,70
71,1.7687211500151232,0,71
72,1.7687211500151232,0,72
73,1.7687211497137962,0,73
74,1.7687211500151232,0,74
75,1.7687211497139437,0,75
76,1.7687211497136859,0,76
77,1.7687211497137962,0,77
78,1.7687211500151232,0,78
79,1.7687211500151232,0,79
80,1.7687211500151232,0,80
