,0,start_station,end_station
0,0.0006888643754305369,0,0
1,1e-09,0,1
2,0.05921052731578947,0,2
3,0.005510908003444298,0,3
4,1e-09,0,4
5,0.006566605127579725,0,5
6,0.02763157994736842,0,6
7,1e-09,0,7
8,1e-09,0,8
9,0.0048265470030165805,0,9
10,1e-09,0,10
11,1e-09,0,11
12,0.0008391618391608348,0,12
13,1e-09,0,13
14,0.00307692407692304,0,14
15,1e-09,0,15
16,1e-09,0,16
17,0.0009380873039399601,0,17
18,0.00461538561538456,0,18
19,1e-09,0,19
20,1e-09,0,20
21,0.0048840058840048765,0,21
22,0.003296704296703284,0,22
23,0.06033182603770736,0,23
24,0.038823530411764694,0,24
25,0.02517482617482512,0,25
26,0.00394736942105263,0,26
27,0.0038461548461538315,0,27
28,1e-09,0,28
29,0.009615385615384582,0,29
30,1e-09,0,30
31,1e-09,0,31
32,1e-09,0,32
33,0.016666667666666628,0,33
34,1e-09,0,34
35,0.03776223876223775,0,35
36,0.0013186823186813138,0,36
37,0.00288461638461535,0,37
38,0.007535322821036098,0,38
39,0.0013262609469495978,0,39
40,1e-09,0,40
41,1e-09,0,41
42,0.005421246421245408,0,42
43,1e-09,0,43
44,1e-09,0,44
45,1e-09,0,45
46,1e-09,0,46
47,0.030141288284144425,0,47
48,0.0013986023986013937,0,48
49,0.0030769240769230603,0,49
50,1e-09,0,50
51,1e-09,0,51
52,0.005166476315729028,0,52
53,1e-09,0,53
54,0.0027106237106227036,0,54
55,0.0016783226783216717,0,55
56,0.008502025291497945,0,56
57,0.00096153946153845,0,57
58,0.07058823629411763,0,58
59,1e-09,0,59
60,0.04879120979120878,0,60
61,0.0012587422587412526,0,61
62,0.003296704296703277,0,62
63,1e-09,0,63
64,0.0038461548461538,0,64
65,0.03146853246853146,0,65
66,1e-09,0,66
67,1e-09,0,67
68,0.04144427101569857,0,68
69,0.0010610089575596776,0,69
70,0.008342362863488618,0,70
71,0.0015384625384615301,0,71
72,0.029816850816849795,0,72
73,0.004195805195804191,0,73
74,1e-09,0,74
75,0.00839160939160838,0,75
76,0.06776556876556776,0,76
77,0.015070644642072212,0,77
78,1e-09,0,78
79,0.00040485929959513666,0,79
80,1e-09,0,80
81,1e-09,0,81
82,1e-09,0,82
83,1e-09,0,83
84,1e-09,0,84
85,0.054212455212454214,0,85
86,1e-09,0,86
87,1e-09,0,87
88,0.00096153946153845,0,88
89,0.007843138254901943,0,89
90,0.0035752989414951186,0,90
91,1e-09,0,91
92,0.026107227107226107,0,92
93,0.006105007105006099,0,93
94,0.004945055945054926,0,94
95,1e-09,0,95
96,1e-09,0,96
97,1e-09,0,97
98,1e-09,0,98
99,0.004223228752639508,0,99
100,0.003978780840848798,0,100
101,1e-09,0,101
102,0.027692308692307675,0,102
103,0.01048951148951048,0,103
104,0.007692308692307676,0,104
105,1e-09,0,105
106,1e-09,0,106
107,1e-09,0,107
