,0,start_station,end_station
0,1.0,0,0
1,1.0131336375636386,0,1
2,1.0000000000939901,0,2
3,0.9999999999928675,0,3
4,1.0132723283372524,0,4
5,1.0000000000238438,0,5
6,1.000000000108608,0,6
7,1.0132723283372522,0,7
8,1.0000000003463052,0,8
9,1.0000000005638325,0,9
10,1.0116723309518867,0,10
11,0.9999999998625226,0,11
12,0.9999999995912685,0,12
13,1.0093179796761607,0,13
14,1.0135708232722576,0,14
15,1.0121192292910224,0,15
16,1.0121164315790012,0,16
17,1.0000000000036555,0,17
18,1.0089568056645062,0,18
19,1.0132723283372518,0,19
20,1.011474814219843,0,20
21,1.0155249618991415,0,21
22,1.000000000412467,0,22
23,1.000000000117653,0,23
24,1.0000000006144438,0,24
25,1.0000000000892704,0,25
26,1.0000000002156935,0,26
27,1.0000000003166254,0,27
28,1.009314425502008,0,28
29,1.0077005665740115,0,29
30,1.0158650325876093,0,30
31,1.013272328337252,0,31
32,1.0123551892317997,0,32
33,1.000000000174808,0,33
34,1.0129179921923674,0,34
35,1.0000000006140257,0,35
36,1.0137952132523464,0,36
37,1.0130725324927987,0,37
38,1.000000000127633,0,38
39,1.0144151384214777,0,39
40,1.013272328337252,0,40
41,1.0122566181802382,0,41
42,1.013549283395477,0,42
43,1.0124661302559907,0,43
44,1.010200741909392,0,44
45,1.011456386791529,0,45
46,1.0122248270665397,0,46
47,1.0000000000907727,0,47
48,1.0118277925868286,0,48
49,1.013516808050886,0,49
50,1.011324283702292,0,50
51,1.0133304483484644,0,51
52,1.000000000149612,0,52
53,1.01244721153808,0,53
54,1.0000000002335658,0,54
55,1.0000000022576114,0,55
56,1.0130155197114457,0,56
57,1.0128897809778488,0,57
58,1.0000000001021425,0,58
59,1.0132723283372516,0,59
60,1.0000000001178266,0,60
61,1.0124898450413238,0,61
62,1.0104943132787731,0,62
63,1.0114968915322362,0,63
64,1.0125165609406648,0,64
65,1.000000000054144,0,65
66,1.0128270525197327,0,66
67,1.011504301604074,0,67
68,1.0000000001156242,0,68
69,0.9999999999132341,0,69
70,1.0000000002603215,0,70
71,1.0129910706364922,0,71
72,1.0000000000549238,0,72
73,1.0131291724330218,0,73
74,1.0132723283372516,0,74
75,1.0131627048247922,0,75
76,1.0000000000444162,0,76
77,1.0000000001211713,0,77
78,1.0129154605719934,0,78
79,1.0131422383827968,0,79
80,1.0109338728461266,0,80
81,1.0127446311625132,0,81
82,1.012114554786728,0,82
83,1.0130916632215128,0,83
84,1.0129000948633289,0,84
85,1.0000000001572966,0,85
86,1.013272328337252,0,86
87,1.0114907813631948,0,87
88,1.0121249862852564,0,88
89,1.0141322015038403,0,89
90,1.0000000001712934,0,90
91,1.0133374157030317,0,91
92,1.011297871647559,0,92
93,1.0116893337234014,0,93
94,1.0000000000745952,0,94
95,1.0099549130884917,0,95
96,1.0113767145336534,0,96
97,1.0118283959859578,0,97
98,1.0124504253731668,0,98
