,0,start_station,end_station
0,1.0,0,0
1,1.0000125869075946,0,1
2,1.000012893381603,0,2
3,1.0000000000000286,0,3
4,1.000013556828461,0,4
5,0.9999999999999306,0,5
6,1.0000114540808753,0,6
7,1.0000135568284607,0,7
8,1.0000143633212824,0,8
9,1.0000000000003442,0,9
10,1.0000114634339496,0,10
11,1.0000169097630252,0,11
12,1.0000176567172117,0,12
13,1.0000094781484425,0,13
14,1.0000118111085337,0,14
15,1.0000148353145708,0,15
16,1.000014695576923,0,16
17,0.9999999999999417,0,17
18,1.0000100051448835,0,18
19,1.0000135568284612,0,19
20,1.0000111597192671,0,20
21,1.000012580392755,0,21
22,1.0000147360742984,0,22
23,1.0000000000001101,0,23
24,1.0000000000003757,0,24
25,1.000011048293966,0,25
26,1.0000103900765243,0,26
27,1.000011017046183,0,27
28,1.0000105823545458,0,28
29,1.0000090115425369,0,29
30,1.0000168741931752,0,30
31,1.000013556828461,0,31
32,1.0000154648116295,0,32
33,1.000012313942881,0,33
34,1.00000000000015,0,34
35,1.0000129973866916,0,35
36,1.000012002582479,0,36
37,1.0000120119731621,0,37
38,1.000011842541079,0,38
39,1.0000156540539584,0,39
40,1.000013556828461,0,40
41,1.0000123647781134,0,41
42,1.0000129787478271,0,42
43,1.000012674949107,0,43
44,1.000012165846872,0,44
45,1.0000000000002012,0,45
46,1.000011868628585,0,46
47,1.0000125959285293,0,47
48,1.000011562821288,0,48
49,1.0000154787738993,0,49
50,1.0000131696711652,0,50
51,1.0000133708816743,0,51
52,1.0000000000001747,0,52
53,1.000013367872383,0,53
54,1.000000000000222,0,54
55,1.000015767927103,0,55
56,1.0000122305814343,0,56
57,1.0000114060940217,0,57
58,1.0000000000000242,0,58
59,1.000013556828461,0,59
60,1.0000000000001565,0,60
61,1.0000110835351037,0,61
62,1.0000117368001922,0,62
63,1.0000113448311914,0,63
64,1.0000116308147184,0,64
65,1.000000000001246,0,65
66,1.0000120655924305,0,66
67,1.0000134929748423,0,67
68,1.000000000000097,0,68
69,0.9999999999999476,0,69
70,1.0000000000003726,0,70
71,1.0000163174475574,0,71
72,1.0000129048284114,0,72
73,1.0000000000003206,0,73
74,1.0000135568284612,0,74
75,1.000000000000508,0,75
76,1.0000000000000342,0,76
77,1.0000000000003157,0,77
78,1.0000134394613889,0,78
79,1.0000137905439648,0,79
80,1.0000120733074875,0,80
81,1.0000153934816336,0,81
82,1.0000123840685557,0,82
83,1.0000133892968974,0,83
84,1.0000153218040493,0,84
85,1.0000000000001374,0,85
86,1.0000135568284612,0,86
87,1.0000111043396411,0,87
88,1.000013674417251,0,88
89,1.0000000000003249,0,89
90,1.000014071850955,0,90
91,1.0000131326512136,0,91
92,1.000010429030393,0,92
93,1.000012928665908,0,93
94,1.0000149269912193,0,94
95,1.000007956147879,0,95
96,1.0000120007682742,0,96
97,1.0000121325296716,0,97
98,1.000013158588131,0,98
99,1.0000147261866237,0,99
100,1.0000000000001672,0,100
101,1.0000113664828671,0,101
102,1.000014130915026,0,102
103,1.0000000000015858,0,103
104,1.0000129180959574,0,104
105,1.00001271451517,0,105
106,1.0000135568284612,0,106
107,1.0000137084980356,0,107
108,1.0000000000002782,0,108
109,1.0000145369796933,0,109
110,1.000011255611749,0,110
111,1.0000000000000009,0,111
112,1.000013556828461,0,112
113,1.000013556828461,0,113
114,1.00000000000008,0,114
115,1.000011243586592,0,115
116,1.0000105901886345,0,116
117,1.000015824941537,0,117
118,1.0000000000003544,0,118
119,1.0000111304515018,0,119
120,1.000000000000571,0,120
121,1.0000171086424625,0,121
122,1.0000000000002305,0,122
123,1.000011760007414,0,123
124,1.000011767741462,0,124
125,1.0000101033122213,0,125
126,1.000000000000267,0,126
127,1.0000000000002651,0,127
128,1.0000000000018738,0,128
129,1.0000173877821728,0,129
130,1.0000117036264904,0,130
131,1.0000000000000957,0,131
132,1.0000000000005498,0,132
133,1.0000000000000697,0,133
134,1.0000106649543348,0,134
135,1.0000135568284607,0,135
136,1.0000116939789174,0,136
137,1.0000123164233992,0,137
138,1.0000113263390364,0,138
139,1.0000147770498393,0,139
140,1.0000086300049265,0,140
141,1.0000149181007199,0,141
142,1.0000135568284607,0,142
